code_name|code_api_url|code_html_url|repo_name|repo_owner|repo_starcount|repo_forkcount|repo_description|repo_api_url|repo_html_url|repo_stargazers|repo_subscribers|repo_forks|repo_main_language
memmove-chk.c|https://api.github.com/repositories/198513230/contents/libstdcxx-39/libstdcxx/gcc/testsuite/gcc.c-torture/execute/builtins/memmove-chk.c?ref=bb00bb0c1fcd6c893c46762e4fa1d6ba533e2780|https://github.com/apple-opensource-mirror/seeds/blob/bb00bb0c1fcd6c893c46762e4fa1d6ba533e2780/libstdcxx-39/libstdcxx/gcc/testsuite/gcc.c-torture/execute/builtins/memmove-chk.c|seeds|apple-opensource-mirror|0|0|Mirror of Apple's open source release of seeds|https://api.github.com/repos/apple-opensource-mirror/seeds|https://github.com/apple-opensource-mirror/seeds|https://api.github.com/repos/apple-opensource-mirror/seeds/stargazers|https://api.github.com/repos/apple-opensource-mirror/seeds/subscribers|https://api.github.com/repos/apple-opensource-mirror/seeds/forks|https://api.github.com/repos/apple-opensource-mirror/seeds/languages
strcpy.c|https://api.github.com/repositories/42645248/contents/9.1addon/gcc-4.7.1/src/gcc-4.7.1/gcc/testsuite/gcc.c-torture/execute/builtins/strcpy.c?ref=e4035d6a8001ca8e62b1e4371273952405afc565|https://github.com/Leolewin/cpam/blob/e4035d6a8001ca8e62b1e4371273952405afc565/9.1addon/gcc-4.7.1/src/gcc-4.7.1/gcc/testsuite/gcc.c-torture/execute/builtins/strcpy.c|cpam|Leolewin|0|0|openssl study|https://api.github.com/repos/Leolewin/cpam|https://github.com/Leolewin/cpam|https://api.github.com/repos/Leolewin/cpam/stargazers|https://api.github.com/repos/Leolewin/cpam/subscribers|https://api.github.com/repos/Leolewin/cpam/forks|https://api.github.com/repos/Leolewin/cpam/languages
seemp_param_id.h|https://api.github.com/repositories/349550322/contents/include/uapi/linux/seemp_param_id.h?ref=99c91cf90085d3383f7b9f6c8d5509db472fdc59|https://github.com/CraftRom/Chidori-Kernel_ginkgo/blob/99c91cf90085d3383f7b9f6c8d5509db472fdc59/include/uapi/linux/seemp_param_id.h|Chidori-Kernel_ginkgo|CraftRom|1|0||https://api.github.com/repos/CraftRom/Chidori-Kernel_ginkgo|https://github.com/CraftRom/Chidori-Kernel_ginkgo|https://api.github.com/repos/CraftRom/Chidori-Kernel_ginkgo/stargazers|https://api.github.com/repos/CraftRom/Chidori-Kernel_ginkgo/subscribers|https://api.github.com/repos/CraftRom/Chidori-Kernel_ginkgo/forks|https://api.github.com/repos/CraftRom/Chidori-Kernel_ginkgo/languages
httpValidations.c|https://api.github.com/repositories/1931034/contents/device/http/httpValidations.c?ref=28a035ae86ba2cd38b7c07f4d35fe8115ad3078d|https://github.com/xinu-os/xinu/blob/28a035ae86ba2cd38b7c07f4d35fe8115ad3078d/device/http/httpValidations.c|xinu|xinu-os|294|104|Repository for Xinu source code|https://api.github.com/repos/xinu-os/xinu|https://github.com/xinu-os/xinu|https://api.github.com/repos/xinu-os/xinu/stargazers|https://api.github.com/repos/xinu-os/xinu/subscribers|https://api.github.com/repos/xinu-os/xinu/forks|https://api.github.com/repos/xinu-os/xinu/languages
seemp_param_id.h|https://api.github.com/repositories/328148118/contents/include/uapi/linux/seemp_param_id.h?ref=897b140091c24891148eba6a0c76072e2abd7998|https://github.com/AOSAP-Devices/kernel_xiaomi_mido/blob/897b140091c24891148eba6a0c76072e2abd7998/include/uapi/linux/seemp_param_id.h|kernel_xiaomi_mido|AOSAP-Devices|0|0||https://api.github.com/repos/AOSAP-Devices/kernel_xiaomi_mido|https://github.com/AOSAP-Devices/kernel_xiaomi_mido|https://api.github.com/repos/AOSAP-Devices/kernel_xiaomi_mido/stargazers|https://api.github.com/repos/AOSAP-Devices/kernel_xiaomi_mido/subscribers|https://api.github.com/repos/AOSAP-Devices/kernel_xiaomi_mido/forks|https://api.github.com/repos/AOSAP-Devices/kernel_xiaomi_mido/languages
mempcpy-chk.c|https://api.github.com/repositories/323861604/contents/gcc/gcc/testsuite/gcc.c-torture/execute/builtins/mempcpy-chk.c?ref=fd754bae2ffe5eae88ebbe0a7e7048d86a4ad1e9|https://github.com/CoreELEC-Backup/gpl-sources/blob/fd754bae2ffe5eae88ebbe0a7e7048d86a4ad1e9/gcc/gcc/testsuite/gcc.c-torture/execute/builtins/mempcpy-chk.c|gpl-sources|CoreELEC-Backup|0|1||https://api.github.com/repos/CoreELEC-Backup/gpl-sources|https://github.com/CoreELEC-Backup/gpl-sources|https://api.github.com/repos/CoreELEC-Backup/gpl-sources/stargazers|https://api.github.com/repos/CoreELEC-Backup/gpl-sources/subscribers|https://api.github.com/repos/CoreELEC-Backup/gpl-sources/forks|https://api.github.com/repos/CoreELEC-Backup/gpl-sources/languages
memcpy-chk.c|https://api.github.com/repositories/323861604/contents/gcc/gcc/testsuite/gcc.c-torture/execute/builtins/memcpy-chk.c?ref=fd754bae2ffe5eae88ebbe0a7e7048d86a4ad1e9|https://github.com/CoreELEC-Backup/gpl-sources/blob/fd754bae2ffe5eae88ebbe0a7e7048d86a4ad1e9/gcc/gcc/testsuite/gcc.c-torture/execute/builtins/memcpy-chk.c|gpl-sources|CoreELEC-Backup|0|1||https://api.github.com/repos/CoreELEC-Backup/gpl-sources|https://github.com/CoreELEC-Backup/gpl-sources|https://api.github.com/repos/CoreELEC-Backup/gpl-sources/stargazers|https://api.github.com/repos/CoreELEC-Backup/gpl-sources/subscribers|https://api.github.com/repos/CoreELEC-Backup/gpl-sources/forks|https://api.github.com/repos/CoreELEC-Backup/gpl-sources/languages
mempcpy-chk.c|https://api.github.com/repositories/91833977/contents/gcc/testsuite/gcc.c-torture/execute/builtins/mempcpy-chk.c?ref=d8178f6c7193a3b00bc4d13b806dbb28b53da181|https://github.com/nasty007/linaro_gcc-4_9-branch/blob/d8178f6c7193a3b00bc4d13b806dbb28b53da181/gcc/testsuite/gcc.c-torture/execute/builtins/mempcpy-chk.c|linaro_gcc-4_9-branch|nasty007|0|0||https://api.github.com/repos/nasty007/linaro_gcc-4_9-branch|https://github.com/nasty007/linaro_gcc-4_9-branch|https://api.github.com/repos/nasty007/linaro_gcc-4_9-branch/stargazers|https://api.github.com/repos/nasty007/linaro_gcc-4_9-branch/subscribers|https://api.github.com/repos/nasty007/linaro_gcc-4_9-branch/forks|https://api.github.com/repos/nasty007/linaro_gcc-4_9-branch/languages
memcpy-chk.c|https://api.github.com/repositories/91833977/contents/gcc/testsuite/gcc.c-torture/execute/builtins/memcpy-chk.c?ref=d8178f6c7193a3b00bc4d13b806dbb28b53da181|https://github.com/nasty007/linaro_gcc-4_9-branch/blob/d8178f6c7193a3b00bc4d13b806dbb28b53da181/gcc/testsuite/gcc.c-torture/execute/builtins/memcpy-chk.c|linaro_gcc-4_9-branch|nasty007|0|0||https://api.github.com/repos/nasty007/linaro_gcc-4_9-branch|https://github.com/nasty007/linaro_gcc-4_9-branch|https://api.github.com/repos/nasty007/linaro_gcc-4_9-branch/stargazers|https://api.github.com/repos/nasty007/linaro_gcc-4_9-branch/subscribers|https://api.github.com/repos/nasty007/linaro_gcc-4_9-branch/forks|https://api.github.com/repos/nasty007/linaro_gcc-4_9-branch/languages
Wsizeof-pointer-memaccess2.C|https://api.github.com/repositories/338181182/contents/gcc/testsuite/g%2B%2B.dg/torture/Wsizeof-pointer-memaccess2.C?ref=46aa7ca34b832695b3f13167034f6aa19f44d074|https://github.com/mirko/gcc/blob/46aa7ca34b832695b3f13167034f6aa19f44d074/gcc/testsuite/g%2B%2B.dg/torture/Wsizeof-pointer-memaccess2.C|gcc|mirko|0|0||https://api.github.com/repos/mirko/gcc|https://github.com/mirko/gcc|https://api.github.com/repos/mirko/gcc/stargazers|https://api.github.com/repos/mirko/gcc/subscribers|https://api.github.com/repos/mirko/gcc/forks|https://api.github.com/repos/mirko/gcc/languages
Wsizeof-pointer-memaccess1.C|https://api.github.com/repositories/338181182/contents/gcc/testsuite/g%2B%2B.dg/torture/Wsizeof-pointer-memaccess1.C?ref=46aa7ca34b832695b3f13167034f6aa19f44d074|https://github.com/mirko/gcc/blob/46aa7ca34b832695b3f13167034f6aa19f44d074/gcc/testsuite/g%2B%2B.dg/torture/Wsizeof-pointer-memaccess1.C|gcc|mirko|0|0||https://api.github.com/repos/mirko/gcc|https://github.com/mirko/gcc|https://api.github.com/repos/mirko/gcc/stargazers|https://api.github.com/repos/mirko/gcc/subscribers|https://api.github.com/repos/mirko/gcc/forks|https://api.github.com/repos/mirko/gcc/languages
Wsizeof-pointer-memaccess2.C|https://api.github.com/repositories/309809231/contents/gcc/testsuite/g%2B%2B.dg/torture/Wsizeof-pointer-memaccess2.C?ref=725244355f83de56f8692abc6c0e1b3d4d248198|https://github.com/Sineware/gcc/blob/725244355f83de56f8692abc6c0e1b3d4d248198/gcc/testsuite/g%2B%2B.dg/torture/Wsizeof-pointer-memaccess2.C|gcc|Sineware|0|0|Sineware Component: GCC|https://api.github.com/repos/Sineware/gcc|https://github.com/Sineware/gcc|https://api.github.com/repos/Sineware/gcc/stargazers|https://api.github.com/repos/Sineware/gcc/subscribers|https://api.github.com/repos/Sineware/gcc/forks|https://api.github.com/repos/Sineware/gcc/languages
Wsizeof-pointer-memaccess1.C|https://api.github.com/repositories/309809231/contents/gcc/testsuite/g%2B%2B.dg/torture/Wsizeof-pointer-memaccess1.C?ref=725244355f83de56f8692abc6c0e1b3d4d248198|https://github.com/Sineware/gcc/blob/725244355f83de56f8692abc6c0e1b3d4d248198/gcc/testsuite/g%2B%2B.dg/torture/Wsizeof-pointer-memaccess1.C|gcc|Sineware|0|0|Sineware Component: GCC|https://api.github.com/repos/Sineware/gcc|https://github.com/Sineware/gcc|https://api.github.com/repos/Sineware/gcc/stargazers|https://api.github.com/repos/Sineware/gcc/subscribers|https://api.github.com/repos/Sineware/gcc/forks|https://api.github.com/repos/Sineware/gcc/languages
Wsizeof-pointer-memaccess1.C|https://api.github.com/repositories/107704186/contents/gcc/gcc/testsuite/g%2B%2B.dg/torture/Wsizeof-pointer-memaccess1.C?ref=e4408a15b9be6cd911283f103a1a3f69e9a6b8c0|https://github.com/deanm1278/blackfin-plus-gnu/blob/e4408a15b9be6cd911283f103a1a3f69e9a6b8c0/gcc/gcc/testsuite/g%2B%2B.dg/torture/Wsizeof-pointer-memaccess1.C|blackfin-plus-gnu|deanm1278|4|0|gnu toolchain for blackfin plus|https://api.github.com/repos/deanm1278/blackfin-plus-gnu|https://github.com/deanm1278/blackfin-plus-gnu|https://api.github.com/repos/deanm1278/blackfin-plus-gnu/stargazers|https://api.github.com/repos/deanm1278/blackfin-plus-gnu/subscribers|https://api.github.com/repos/deanm1278/blackfin-plus-gnu/forks|https://api.github.com/repos/deanm1278/blackfin-plus-gnu/languages
Wsizeof-pointer-memaccess2.C|https://api.github.com/repositories/107704186/contents/gcc/gcc/testsuite/g%2B%2B.dg/torture/Wsizeof-pointer-memaccess2.C?ref=e4408a15b9be6cd911283f103a1a3f69e9a6b8c0|https://github.com/deanm1278/blackfin-plus-gnu/blob/e4408a15b9be6cd911283f103a1a3f69e9a6b8c0/gcc/gcc/testsuite/g%2B%2B.dg/torture/Wsizeof-pointer-memaccess2.C|blackfin-plus-gnu|deanm1278|4|0|gnu toolchain for blackfin plus|https://api.github.com/repos/deanm1278/blackfin-plus-gnu|https://github.com/deanm1278/blackfin-plus-gnu|https://api.github.com/repos/deanm1278/blackfin-plus-gnu/stargazers|https://api.github.com/repos/deanm1278/blackfin-plus-gnu/subscribers|https://api.github.com/repos/deanm1278/blackfin-plus-gnu/forks|https://api.github.com/repos/deanm1278/blackfin-plus-gnu/languages
testsuite.h|https://api.github.com/repositories/103208920/contents/libraries/GCS_MAVLink/include/mavlink/v1.0/ardupilotmega/testsuite.h?ref=bc26eaab6308a3e752997946624abbb77a68f35b|https://github.com/wangbo121/gitlab-ardupilot/blob/bc26eaab6308a3e752997946624abbb77a68f35b/libraries/GCS_MAVLink/include/mavlink/v1.0/ardupilotmega/testsuite.h|gitlab-ardupilot|wangbo121|0|0|gitlab上下载的ardupilot有许多很早以前的版本|https://api.github.com/repos/wangbo121/gitlab-ardupilot|https://github.com/wangbo121/gitlab-ardupilot|https://api.github.com/repos/wangbo121/gitlab-ardupilot/stargazers|https://api.github.com/repos/wangbo121/gitlab-ardupilot/subscribers|https://api.github.com/repos/wangbo121/gitlab-ardupilot/forks|https://api.github.com/repos/wangbo121/gitlab-ardupilot/languages
token_table.h|https://api.github.com/repositories/160108144/contents/lib/core/token_table.h?ref=c6dde246a2df2570e40618b51757616de2b3df89|https://github.com/adarshdec23/h2o_custom_priority/blob/c6dde246a2df2570e40618b51757616de2b3df89/lib/core/token_table.h|h2o_custom_priority|adarshdec23|0|0||https://api.github.com/repos/adarshdec23/h2o_custom_priority|https://github.com/adarshdec23/h2o_custom_priority|https://api.github.com/repos/adarshdec23/h2o_custom_priority/stargazers|https://api.github.com/repos/adarshdec23/h2o_custom_priority/subscribers|https://api.github.com/repos/adarshdec23/h2o_custom_priority/forks|https://api.github.com/repos/adarshdec23/h2o_custom_priority/languages
sprintf.h|https://api.github.com/repositories/63283979/contents/src/pal/tests/palsuite/c_runtime/sprintf/sprintf.h?ref=d1770839b1ab1a2dc2922c9567559cae295e61b6|https://github.com/Rayislandstyle/dotnet-coreclr/blob/d1770839b1ab1a2dc2922c9567559cae295e61b6/src/pal/tests/palsuite/c_runtime/sprintf/sprintf.h|dotnet-coreclr|Rayislandstyle|1|0||https://api.github.com/repos/Rayislandstyle/dotnet-coreclr|https://github.com/Rayislandstyle/dotnet-coreclr|https://api.github.com/repos/Rayislandstyle/dotnet-coreclr/stargazers|https://api.github.com/repos/Rayislandstyle/dotnet-coreclr/subscribers|https://api.github.com/repos/Rayislandstyle/dotnet-coreclr/forks|https://api.github.com/repos/Rayislandstyle/dotnet-coreclr/languages
Wsizeof-pointer-memaccess2.C|https://api.github.com/repositories/326066728/contents/gcc/testsuite/g%2B%2B.dg/torture/Wsizeof-pointer-memaccess2.C?ref=27c6676ce0973b2ae4811625e634b81af202ffcc|https://github.com/yazdigird/gcc/blob/27c6676ce0973b2ae4811625e634b81af202ffcc/gcc/testsuite/g%2B%2B.dg/torture/Wsizeof-pointer-memaccess2.C|gcc|yazdigird|0|0|http://ftp.gnu.org/gnu/gcc/gcc-10.2.0/gcc-10.2.0.tar.xz|https://api.github.com/repos/yazdigird/gcc|https://github.com/yazdigird/gcc|https://api.github.com/repos/yazdigird/gcc/stargazers|https://api.github.com/repos/yazdigird/gcc/subscribers|https://api.github.com/repos/yazdigird/gcc/forks|https://api.github.com/repos/yazdigird/gcc/languages
Wsizeof-pointer-memaccess1.C|https://api.github.com/repositories/326066728/contents/gcc/testsuite/g%2B%2B.dg/torture/Wsizeof-pointer-memaccess1.C?ref=27c6676ce0973b2ae4811625e634b81af202ffcc|https://github.com/yazdigird/gcc/blob/27c6676ce0973b2ae4811625e634b81af202ffcc/gcc/testsuite/g%2B%2B.dg/torture/Wsizeof-pointer-memaccess1.C|gcc|yazdigird|0|0|http://ftp.gnu.org/gnu/gcc/gcc-10.2.0/gcc-10.2.0.tar.xz|https://api.github.com/repos/yazdigird/gcc|https://github.com/yazdigird/gcc|https://api.github.com/repos/yazdigird/gcc/stargazers|https://api.github.com/repos/yazdigird/gcc/subscribers|https://api.github.com/repos/yazdigird/gcc/forks|https://api.github.com/repos/yazdigird/gcc/languages
clients.c|https://api.github.com/repositories/54497154/contents/libtransmission/clients.c?ref=4234e3bf537ed4cd5e5c656521d7345c7538f069|https://github.com/NAStools/transmission/blob/4234e3bf537ed4cd5e5c656521d7345c7538f069/libtransmission/clients.c|transmission|NAStools|12|2|lightweight BitTorrent client (for ReadyNAS)|https://api.github.com/repos/NAStools/transmission|https://github.com/NAStools/transmission|https://api.github.com/repos/NAStools/transmission/stargazers|https://api.github.com/repos/NAStools/transmission/subscribers|https://api.github.com/repos/NAStools/transmission/forks|https://api.github.com/repos/NAStools/transmission/languages
pr12365b.c|https://api.github.com/repositories/115295480/contents/ld/testsuite/ld-plugin/pr12365b.c?ref=d1a6e7195b9bb0255fa77588985b969ad8aaacf5|https://github.com/PureFusionTC/binutils/blob/d1a6e7195b9bb0255fa77588985b969ad8aaacf5/ld/testsuite/ld-plugin/pr12365b.c|binutils|PureFusionTC|0|0||https://api.github.com/repos/PureFusionTC/binutils|https://github.com/PureFusionTC/binutils|https://api.github.com/repos/PureFusionTC/binutils/stargazers|https://api.github.com/repos/PureFusionTC/binutils/subscribers|https://api.github.com/repos/PureFusionTC/binutils/forks|https://api.github.com/repos/PureFusionTC/binutils/languages
pr12365b.c|https://api.github.com/repositories/123687222/contents/rocket-chip/riscv-tools/riscv-gnu-toolchain/riscv-binutils-gdb/ld/testsuite/ld-plugin/pr12365b.c?ref=630c755d66dd6bc9043ebb6e1f75c30741094f7f|https://github.com/RaulGoal/platform/blob/630c755d66dd6bc9043ebb6e1f75c30741094f7f/rocket-chip/riscv-tools/riscv-gnu-toolchain/riscv-binutils-gdb/ld/testsuite/ld-plugin/pr12365b.c|platform|RaulGoal|1|0||https://api.github.com/repos/RaulGoal/platform|https://github.com/RaulGoal/platform|https://api.github.com/repos/RaulGoal/platform/stargazers|https://api.github.com/repos/RaulGoal/platform/subscribers|https://api.github.com/repos/RaulGoal/platform/forks|https://api.github.com/repos/RaulGoal/platform/languages
test-fs-poll.c|https://api.github.com/repositories/36035748/contents/libuv-1.6.1/test/test-fs-poll.c?ref=a9226646a686b2e6458544b405d50daff8d1798b|https://github.com/jvburnes/node9/blob/a9226646a686b2e6458544b405d50daff8d1798b/libuv-1.6.1/test/test-fs-poll.c|node9|jvburnes|371|33|A portable hybrid distributed OS based on Inferno, LuaJIT and Libuv|https://api.github.com/repos/jvburnes/node9|https://github.com/jvburnes/node9|https://api.github.com/repos/jvburnes/node9/stargazers|https://api.github.com/repos/jvburnes/node9/subscribers|https://api.github.com/repos/jvburnes/node9/forks|https://api.github.com/repos/jvburnes/node9/languages
rmon2-mib-mgr-stub.c|https://api.github.com/repositories/216797731/contents/Simple-SNMP-Agent-and-Manager-master/libsmi-0.5.0/test/dumps/netsnmp/rmon2-mib-mgr-stub.c?ref=bffc412a12879b99dfc42a4a7a36fb52478cc7bc|https://github.com/melumyan-araik/snmp_client-manager/blob/bffc412a12879b99dfc42a4a7a36fb52478cc7bc/Simple-SNMP-Agent-and-Manager-master/libsmi-0.5.0/test/dumps/netsnmp/rmon2-mib-mgr-stub.c|snmp_client-manager|melumyan-araik|0|0||https://api.github.com/repos/melumyan-araik/snmp_client-manager|https://github.com/melumyan-araik/snmp_client-manager|https://api.github.com/repos/melumyan-araik/snmp_client-manager/stargazers|https://api.github.com/repos/melumyan-araik/snmp_client-manager/subscribers|https://api.github.com/repos/melumyan-araik/snmp_client-manager/forks|https://api.github.com/repos/melumyan-araik/snmp_client-manager/languages
memcmp.c|https://api.github.com/repositories/223170448/contents/msp430-gcc-tics/msp430-gcc-7.3.1.24-source-full/gcc/gcc/testsuite/gcc.c-torture/execute/builtins/memcmp.c?ref=575ed1b34403b435540bc946c2e6dc5b6bf13072|https://github.com/TUDSSL/TICS/blob/575ed1b34403b435540bc946c2e6dc5b6bf13072/msp430-gcc-tics/msp430-gcc-7.3.1.24-source-full/gcc/gcc/testsuite/gcc.c-torture/execute/builtins/memcmp.c|TICS|TUDSSL|5|2|Time-sensitive Intermittent Computing Meets Legacy Software|https://api.github.com/repos/TUDSSL/TICS|https://github.com/TUDSSL/TICS|https://api.github.com/repos/TUDSSL/TICS/stargazers|https://api.github.com/repos/TUDSSL/TICS/subscribers|https://api.github.com/repos/TUDSSL/TICS/forks|https://api.github.com/repos/TUDSSL/TICS/languages
rmon2-mib-mgr-stub.c|https://api.github.com/repositories/216797731/contents/Simple-SNMP-Agent-and-Manager-master/libsmi-0.5.0/test/dumps/netsnmp/rmon2-mib-mgr-stub.c?ref=bffc412a12879b99dfc42a4a7a36fb52478cc7bc|https://github.com/melumyan-araik/snmp_client-manager/blob/bffc412a12879b99dfc42a4a7a36fb52478cc7bc/Simple-SNMP-Agent-and-Manager-master/libsmi-0.5.0/test/dumps/netsnmp/rmon2-mib-mgr-stub.c|snmp_client-manager|melumyan-araik|0|0||https://api.github.com/repos/melumyan-araik/snmp_client-manager|https://github.com/melumyan-araik/snmp_client-manager|https://api.github.com/repos/melumyan-araik/snmp_client-manager/stargazers|https://api.github.com/repos/melumyan-araik/snmp_client-manager/subscribers|https://api.github.com/repos/melumyan-araik/snmp_client-manager/forks|https://api.github.com/repos/melumyan-araik/snmp_client-manager/languages
memcmp.c|https://api.github.com/repositories/223170448/contents/msp430-gcc-tics/msp430-gcc-7.3.1.24-source-full/gcc/gcc/testsuite/gcc.c-torture/execute/builtins/memcmp.c?ref=575ed1b34403b435540bc946c2e6dc5b6bf13072|https://github.com/TUDSSL/TICS/blob/575ed1b34403b435540bc946c2e6dc5b6bf13072/msp430-gcc-tics/msp430-gcc-7.3.1.24-source-full/gcc/gcc/testsuite/gcc.c-torture/execute/builtins/memcmp.c|TICS|TUDSSL|5|2|Time-sensitive Intermittent Computing Meets Legacy Software|https://api.github.com/repos/TUDSSL/TICS|https://github.com/TUDSSL/TICS|https://api.github.com/repos/TUDSSL/TICS/stargazers|https://api.github.com/repos/TUDSSL/TICS/subscribers|https://api.github.com/repos/TUDSSL/TICS/forks|https://api.github.com/repos/TUDSSL/TICS/languages
test-base32.c|https://api.github.com/repositories/136770717/contents/8_%E6%96%87%E4%BB%B6%E5%92%8C%E7%9B%AE%E5%BD%95/tmp/coreutils-8.26/gnulib-tests/test-base32.c?ref=187d330fc01cc0c225a2b2a7a5891671d775eff4|https://github.com/forbearing/C-notes/blob/187d330fc01cc0c225a2b2a7a5891671d775eff4/8_%E6%96%87%E4%BB%B6%E5%92%8C%E7%9B%AE%E5%BD%95/tmp/coreutils-8.26/gnulib-tests/test-base32.c|C-notes|forbearing|0|0|Just Record My Notes|https://api.github.com/repos/forbearing/C-notes|https://github.com/forbearing/C-notes|https://api.github.com/repos/forbearing/C-notes/stargazers|https://api.github.com/repos/forbearing/C-notes/subscribers|https://api.github.com/repos/forbearing/C-notes/forks|https://api.github.com/repos/forbearing/C-notes/languages
testsuite.h|https://api.github.com/repositories/198696133/contents/Firmware/ardupilot/modules/PX4Firmware/mavlink/include/mavlink/v1.0/slugs/testsuite.h?ref=7f0be293894422b9aba4877074a62bfee67be456|https://github.com/eanswer/LearningToFly/blob/7f0be293894422b9aba4877074a62bfee67be456/Firmware/ardupilot/modules/PX4Firmware/mavlink/include/mavlink/v1.0/slugs/testsuite.h|LearningToFly|eanswer|10|6|[SIGGRAPH 2019] Learning to Fly: Computational Controller Design for Hybrid UAVs with Reinforcement Learning|https://api.github.com/repos/eanswer/LearningToFly|https://github.com/eanswer/LearningToFly|https://api.github.com/repos/eanswer/LearningToFly/stargazers|https://api.github.com/repos/eanswer/LearningToFly/subscribers|https://api.github.com/repos/eanswer/LearningToFly/forks|https://api.github.com/repos/eanswer/LearningToFly/languages
mempcpy-2.c|https://api.github.com/repositories/11216186/contents/gcc/testsuite/gcc.c-torture/execute/builtins/mempcpy-2.c?ref=9b6da7832983d4a2ab6bc805f778802d316dfc42|https://github.com/davidgiven/gcc-vc4/blob/9b6da7832983d4a2ab6bc805f778802d316dfc42/gcc/testsuite/gcc.c-torture/execute/builtins/mempcpy-2.c|gcc-vc4|davidgiven|4|2|An experimental port of gcc 4.8.1 to the VideoCore IV.|https://api.github.com/repos/davidgiven/gcc-vc4|https://github.com/davidgiven/gcc-vc4|https://api.github.com/repos/davidgiven/gcc-vc4/stargazers|https://api.github.com/repos/davidgiven/gcc-vc4/subscribers|https://api.github.com/repos/davidgiven/gcc-vc4/forks|https://api.github.com/repos/davidgiven/gcc-vc4/languages
seemp_param_id.h|https://api.github.com/repositories/169431537/contents/include/uapi/linux/seemp_param_id.h?ref=bbeb3b3e2d4c6b0e671f1ebe2f534b89cfcc6738|https://github.com/AOKP/kernel_asus_sdm660/blob/bbeb3b3e2d4c6b0e671f1ebe2f534b89cfcc6738/include/uapi/linux/seemp_param_id.h|kernel_asus_sdm660|AOKP|0|0||https://api.github.com/repos/AOKP/kernel_asus_sdm660|https://github.com/AOKP/kernel_asus_sdm660|https://api.github.com/repos/AOKP/kernel_asus_sdm660/stargazers|https://api.github.com/repos/AOKP/kernel_asus_sdm660/subscribers|https://api.github.com/repos/AOKP/kernel_asus_sdm660/forks|https://api.github.com/repos/AOKP/kernel_asus_sdm660/languages
memmove-chk.c|https://api.github.com/repositories/163558081/contents/gcc/testsuite/gcc.c-torture/execute/builtins/memmove-chk.c?ref=f7129ac217ebe49ff22dd27cb8e5b4dec1ac37d8|https://github.com/stahta01/gcc4.3/blob/f7129ac217ebe49ff22dd27cb8e5b4dec1ac37d8/gcc/testsuite/gcc.c-torture/execute/builtins/memmove-chk.c|gcc4.3|stahta01|1|0|GCC version 4.3 to make an cross compiler for the Motorola 6809 8 bit CPU|https://api.github.com/repos/stahta01/gcc4.3|https://github.com/stahta01/gcc4.3|https://api.github.com/repos/stahta01/gcc4.3/stargazers|https://api.github.com/repos/stahta01/gcc4.3/subscribers|https://api.github.com/repos/stahta01/gcc4.3/forks|https://api.github.com/repos/stahta01/gcc4.3/languages
memops-asm.c|https://api.github.com/repositories/123687222/contents/rocket-chip/riscv-tools/riscv-gnu-toolchain/riscv-gcc/gcc/testsuite/gcc.c-torture/execute/builtins/memops-asm.c?ref=630c755d66dd6bc9043ebb6e1f75c30741094f7f|https://github.com/RaulGoal/platform/blob/630c755d66dd6bc9043ebb6e1f75c30741094f7f/rocket-chip/riscv-tools/riscv-gnu-toolchain/riscv-gcc/gcc/testsuite/gcc.c-torture/execute/builtins/memops-asm.c|platform|RaulGoal|1|0||https://api.github.com/repos/RaulGoal/platform|https://github.com/RaulGoal/platform|https://api.github.com/repos/RaulGoal/platform/stargazers|https://api.github.com/repos/RaulGoal/platform/subscribers|https://api.github.com/repos/RaulGoal/platform/forks|https://api.github.com/repos/RaulGoal/platform/languages
tst-auditmod3a.c|https://api.github.com/repositories/123687222/contents/rocket-chip/riscv-tools/riscv-gnu-toolchain/riscv-glibc/sysdeps/x86_64/tst-auditmod3a.c?ref=630c755d66dd6bc9043ebb6e1f75c30741094f7f|https://github.com/RaulGoal/platform/blob/630c755d66dd6bc9043ebb6e1f75c30741094f7f/rocket-chip/riscv-tools/riscv-gnu-toolchain/riscv-glibc/sysdeps/x86_64/tst-auditmod3a.c|platform|RaulGoal|1|0||https://api.github.com/repos/RaulGoal/platform|https://github.com/RaulGoal/platform|https://api.github.com/repos/RaulGoal/platform/stargazers|https://api.github.com/repos/RaulGoal/platform/subscribers|https://api.github.com/repos/RaulGoal/platform/forks|https://api.github.com/repos/RaulGoal/platform/languages
sensor.c|https://api.github.com/repositories/216191843/contents/contiki-3.0/zonesion/ZMagic/template/template/app/sensor/sensor.c?ref=ee28cae7c84570d85c080f433cc35657c7d7aa0d|https://github.com/York-Fu/zonesion-contiki/blob/ee28cae7c84570d85c080f433cc35657c7d7aa0d/contiki-3.0/zonesion/ZMagic/template/template/app/sensor/sensor.c|zonesion-contiki|York-Fu|0|0|zonesion contiki-os file|https://api.github.com/repos/York-Fu/zonesion-contiki|https://github.com/York-Fu/zonesion-contiki|https://api.github.com/repos/York-Fu/zonesion-contiki/stargazers|https://api.github.com/repos/York-Fu/zonesion-contiki/subscribers|https://api.github.com/repos/York-Fu/zonesion-contiki/forks|https://api.github.com/repos/York-Fu/zonesion-contiki/languages
